skillId;skillName;skillDescription
218;Chair d'obsidienne;Elite Enchantment Spell. For 8...18...20 seconds, you gain +20 armor and cannot be the target of enemy spells, but cannot attack and have -2 energy degeneration.
219;Flamme d'obsidienne;Spell. Deal 22...94...112 damage to target foe. This spell ignores armor.
220;Eblouissement;Spell. Target foe is Blinded for 3...7...8 seconds.
221;Conjuration de la foudre;Enchantment Spell. For 60 seconds, if you're wielding a lightning weapon, your attacks strike for an additional 5...17...20 lightning damage.
222;Eclair foudroyant;Hex Spell. Strike target foe for 5...41...50 lightning damage. This spell has 25% armor penetration. If you are Overcast, that foe is hexed with Lightning Strike for 3 seconds. When this hex ends, that foe is struck again for 5...41...50 lightning damage.
223;Chaîne d'éclairs;Spell. Target foe and up to two other foes near your target are struck for 10...70...85 lightning damage. This spell has 25% armor penetration.
224;Décharge incapacitante;Spell. Target foe is struck for 25...45...50 lightning damage and suffers from Weakness for 5...17...20 seconds. This spell has 25% armor penetration.
225;Affinité aérienne;Enchantment Spell. For 36...55...60 seconds, you are attuned to Air. You gain 1 Energy plus 30% of the base Energy cost of the skill whenever you use Air Magic.
226;Choc spirituel;Elite Spell. Target foe suffers 10...42...50 lightning damage. If you have more Energy than target foe, that foe suffers 10...42...50 more lightning damage and is knocked down. This spell has 25% armor penetration.
227;Marque éblouissante;Elite Hex Spell. For 10 seconds, target foe and all foes adjacent to your target take 5...21...25 damage each second. Foes using attack skills are Blinded for 3 seconds. This hex ends if you use a skill that targets this foe.
228;Coup de tonnerre;Elite Spell. Create a massive shockwave at target foe's location. Deals 10...42...50 lightning damage to target and all adjacent foes. Struck foes are interrupted and suffer from Cracked Armor and Weakness for 5...17...20 seconds. This spell has 25% armor penetration.
229;Globe de foudre;Spell. Send out a Lightning Orb that strikes target foe for 10...82...100 lightning damage. This spell has 25% armor penetration.
230;Javelot de foudre;Spell. Send out a Lightning Javelin that strikes for 15...43...50 lightning damage if it hits. Lightning Javelin interrupts attacking foes. This spell has 25% armor penetration and strikes all foes between you and your target.
231;Décharge électrique;Skill. Target touched foe is knocked down and struck for 10...50...60 lightning damage. This skill has 25% armor penetration.
232;Caresse foudroyante;Skill. Target touched foe and all adjacent foes are struck for 10...50...60 lightning damage, are Blinded for 1...3...4 second[s], and have Cracked Armor for 1...8...10 second[s]. This skill has 25% armor penetration.
233;Aura tourbillon;Enchantment Spell.  For 5 seconds, you are enchanted with Swirling Aura and have 1...5...6 Health regeneration and a 50% chance to block projectiles. If you are Overcast when you cast this spell, all party members in earshot are also enchanted.
234;Congélation;Hex Spell. You cause a Deep Freeze at target foe's location. All foes in this area are struck for 10...70...85 cold damage, and for 10 seconds, they move 66% slower.
235;Vision troublée;Hex Spell. For 4...9...10 seconds, target foe and adjacent foes are hexed with Blurred Vision. While hexed, those foes have a 50% chance to miss with attacks.
236;Forme de brume;Elite Enchantment Spell. For 10...38...45 seconds, you take 33% less damage from foes under the effects of Water Magic hexes.  Whenever you cast an elemental spell, all non-spirit allies in earshot are healed for 50...210...250% of the Energy cost of the spell.
237;Trident marin;Elite Spell. Send out a fast-moving Water Trident, striking target foe and up to 2 adjacent foes for 10...74...90 cold damage if it hits. If it hits a moving foe, that foe is knocked down.
238;Armure de brume;Enchantment Spell. For 8...18...20 seconds, you gain +10...34...40 armor and move 33% faster.
239;Protection contre le Mal;Elite Ward Spell. Create a Ward Against Harm at this location. For 5...13...15 seconds, non-spirit allies in this area have +1...3...3 health regeneration, +12...22...24 armor, and an additional +12...22...24 armor against elemental damage. This spell is disabled for 20 seconds.
240;Châtiment;Spell. This attack [sic] deals 10...46...55 Holy [sic] damage. If attacking, your target takes an additional 10...30...35 Holy [sic] damage.
241;Lien de vie;Enchantment Spell. While you maintain this enchantment, whenever target other ally takes damage from an attack, half the damage is redirected to you. The damage you receive this way is reduced by 3...25...30.
242;Esprit de Balthazar;Enchantment Spell. While you maintain this enchantment, target ally gains adrenaline and 1 Energy after taking damage. (The amount of adrenaline gained increases depending on your rank in Smiting Prayers.)
243;Force de l'Honneur;Enchantment Spell. While you maintain this enchantment, target ally deals 5...21...25 more damage in melee.
244;Affinité vitale;Enchantment Spell. While you maintain this enchantment, target ally deals 30% less damage with attacks, but gains 14...43...50% more Health when healed.
245;Esprit protecteur;Enchantment Spell. For 5...19...23 seconds, target ally cannot lose more than 10% max Health due to damage from a single attack or spell.
246;Intervention divine;Enchantment Spell. For 10 seconds, the next time target ally receives damage that would be fatal, the damage is negated and that ally is healed for 26...197...240 Health.
247;Symbole de Courroux;Spell. For 5 seconds, foes adjacent to the location in which the spell was cast take 8...27...32 holy damage each second.
248;Punition;Enchantment Spell. While you maintain this enchantment, whenever target ally takes attack damage, this spell deals 33% of the damage back to the source (maximum 5...17...20 damage).
249;Colère divine;Enchantment Spell. For 10...26...30 seconds, the next 1...8...10 time[s] target other ally takes attack damage, this spell deals 66% of the damage back to the source (maximum of 5...41...50 damage).
250;Liens de l'Essence;Enchantment Spell. While you maintain this enchantment, whenever target ally takes physical or elemental damage, you gain 1 Energy.
251;Guérison néfaste;Hex Spell. For 30 seconds, every time target foe is healed, the healer takes 15...67...80 holy damage.
252;Bannissement;Spell. Target foe takes 20...49...56 holy damage. This spell does double damage to summoned creatures.
253;Sacrifice néfaste;Hex Spell. For 8...18...20 seconds, every time target foe and adjacent foes sacrifice life, they sacrifice twice the normal amount.
254;Esprit vigoureux;Enchantment Spell. For 30 seconds, each time target ally attacks or casts a spell, that ally is healed for 5...17...20 Health.
255;Esprit vigilant;Enchantment Spell. While you maintain this enchantment, target ally gains +2 Health regeneration. That ally is healed for 30...150...180 Health when Watchful Spirit ends.
256;Aura sacrée;Enchantment Spell. While you maintain this enchantment, Monk enchantments you cast last 10...30...35% longer.
257;Egide;Enchantment Spell. For 5...10...11 seconds, all party members within earshot have a 50% chance to block attacks.
258;Gardien;Enchantment Spell. For 2...6...7 seconds, target ally has a 50% chance to block attacks.
259;Bouclier de détournement;Elite Enchantment Spell. For 3...9...10 seconds, target ally has a 75% chance to block attacks and gains 15...27...30 armor.
260;Aura de foi;Elite Enchantment Spell. For 3 seconds, target ally gains 50...90...100% more Health when healed and takes 5...41...50% less damage.
261;Bouclier de régénération;Elite Enchantment Spell. For 5...11...13 seconds, target ally gains +3...9...10 Health regeneration and 40 armor.
262;Bouclier du jugement;Elite Enchantment Spell. For 8...18...20 seconds, anyone striking target ally with an attack is knocked down and suffers 5...41...50 holy damage.
263;Lien de protection;Enchantment Spell. While you maintain this enchantment, target ally cannot lose more than 5% max Health due to damage from a single attack or spell. When Protective Bond prevents damage, you lose 6...4...3 Energy or the spell ends.
264;Pacifisme;Hex Spell. For 8...18...20 seconds, target foe cannot attack. This effect ends if the target takes damage.
265;Amitié;Elite Hex Spell. For 8...18...20 seconds, adjacent foes cannot attack. For each foe, Amity ends if that foe takes damage.
266;Paix et harmonie;Elite Enchantment Spell. Target ally loses 0...7...9 condition[s] and hex[es]. For 1...3...3 second[s], conditions and hexes expire 90% faster on that ally. All your Smiting Prayers are disabled for 20 seconds.
267;Clairvoyance du juge;Enchantment Spell. For 8...18...20 seconds, target ally's attacks deal holy damage and have +20% armor penetration.
268;Aura inflexible;Elite Enchantment Spell. While you maintain this enchantment, your Monk spells heal for +15...51...60% more Health. When this enchantment ends one random other party member is resurrected with full Health and Energy and teleported to your location.
269;Marque de protection;Elite Enchantment Spell. For 10 seconds, whenever target ally would take damage, that ally is healed for that amount instead, maximum 6...49...60. All your Protection Prayers are disabled for 5 seconds.
270;Barrière vitale;Elite Enchantment Spell. While you maintain this enchantment, damage dealt to target other ally is reduced by 20...44...50%. If your Health is below 50% when that ally takes damage, Life Barrier ends.
271;Feu du zélote;Enchantment Spell. For 60 seconds, whenever you use a skill that targets an ally, all foes adjacent to that target are struck for 5...29...35 fire damage and you lose 1 Energy.
272;Aura de Balthazar;Enchantment Spell. For 8 seconds, foes adjacent to target ally take 10...22...25 holy damage each second.
273;Briseur de sorts;Elite Enchantment Spell. For 5...15...17 seconds, target ally cannot be the target of enemy spells.
274;Graine de guérison;Enchantment Spell. For 10 seconds, whenever target other ally takes damage, that ally and all adjacent allies gain 3...25...30 Health.
275;Rétablissement partiel;Spell. Remove one condition (Poison, Disease, Blindness, Dazed, Bleeding, Crippled, Burning, Weakness, Cracked Armor, or Deep Wound) from target other ally. If a condition is removed, that ally is healed for 5...57...70 Health.
276;Rétablissement total;Elite Spell. Remove all conditions (Poison, Disease, Blindness, Dazed, Bleeding, Crippled, Burning, Weakness, Cracked Armor, and Deep Wound) from target other ally. For each condition removed, that ally is healed for 10...58...70 Health.
277;Guérison des affections;Spell. Remove one condition (Poison, Disease, Blindness, Dazed, Bleeding, Crippled, Burning, Weakness, Cracked Armor, or Deep Wound) from target ally. For each remaining Condition, that ally is healed for 5...57...70 Health.
278;Purification des conditions;Spell. Remove all conditions (Poison, Disease, Blindness, Dazed, Bleeding, Crippled, Burning, Weakness, Cracked Armor, and Deep Wound) from target ally.
